sentence,label,idx
Will this help a crazy ex to let it go? [SEP] Plant Therapy Essential Oil | Let It Go Synergy | Stress & Calming Relief Blend | 100% Pure Undiluted Natural Aromatherapy Therapeutic Grade | 30 milliliter (1 ounce),1,18404
What is the travel distance of the blade compared to the m12 version? [SEP] Milwaukee 2719-20 M18 FUEL Hackzall (Bare Tool) Red Black ,0,18405
Will this keep my mother-in-law away? [SEP] MUKER Ultrasonic Pest Repeller - 6 Pack Electronic Plug In Pest Control - Pest Reject for Mosquitoes Mice Ants Roaches Spiders Flies Bugs Lizards Non-toxic Eco-Friendly Human & Pet Safe,1,18406
"Is this a real photo or did they Photoshop the faces on these bodies? [SEP] Generic Supernatural Jensen Ackles and Jared Padalecki Shirtless Pillowcase 20"" * 30"" ID-11",1,18407
Barroke said these were for those on gov't assisstance and that their local welfare office will sign them up to get FREE Obamatube's! [SEP] Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,1,18408
Is this game in english? [SEP] Danganronpa V3: Killing Harmony - PlayStation 4,0,18409
did this really work to get rid of dogs on the yard?  how do you know it worked? [SEP] Ultrasonic Animal Chaser Repeller Cat Dog Fox Deterrent Repellent Outdoor Garden Pest Repeller Solar panel Mosquito Killer with PIR Sensor,0,18410
Is this karat gold? [SEP] Beyblade Burst Super Z Remodeling set COROCORO LIMITED,1,18411
If I am doing something & start to feel down can I ask Alexa to play some uplifting music? [SEP] Amazon Echo - Black (1st Generation),0,18412
Why is it almost the same cost of an Oppo? Does sexy women come with it always offering massages? [SEP] Harman Kardon BDS-580BQ 5.1 Channel 3D Blu-ray Disc System,1,18413
does this watch offer multiple timers? like a kitchen timer [SEP] Casio Men's Vintage CA53W-1 Calculator Watch,1,18414
How big is it [SEP] Gears Out Nothing - You Said You Wanted Nothing,0,18415
Where can you buy Cross D1 refills.  Amazon does not carry. [SEP] Zone - 365 Gold Pen. Ball Pen Gift Set. 24K Gold Trim and Accompaniment with Beautiful Gift Box. Includes (1) Cross Pen D1 Ink Refill. (Champagne),0,18416
Do you sell just the kids? [SEP] Genuine Joe Fire-Safe 3-Gallon Ashtray Receptacle,1,18417
Is there a cot in the trunk for Mrs. Clause to nap during the deliveries? [SEP] 2016 Santa's Sleigh,1,18418
Is this sold as a set or single [SEP] Sector 9 Top Self Nine Balls Skateboard Wheel Blue 70mm 78A (Pack of 4),0,18419
Will this cheese clog me up ? [SEP] Sharp Provolone Piccante Cheese (Whole Wheel) Approximately 11 Lbs,0,18420
Will this work to power a submarine?  I need to know because the Nigerians I bought it for need it to rescue 37 children.  And you know gas prices. [SEP] Uranium Ore,1,18421
Is the cord auto rewindor wind where? [SEP] Shark Rocket Ultra-Light Corded Bagless Vacuum for Carpet and Hard Floor Cleaning with Swivel Steering and Car Detail Set (HV302) Gray/Orange,0,18422
Is the choke tube tool useful for auto-erotic asphyxiation? [SEP] Wenger 16999 Swiss Army Knife Giant,1,18423
Does the hat actual reduce IQ of the person wearing it? [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,1,18424
In the description is says they weigh 440 pounds now do I need a lift for these or can the average person weld these mighty glasses? [SEP] EnChroma Color Blind Glasses - Ellis - Cx3 Sun Outdoor for Deutan and Protan Color Blindness (Black),1,18425
I'd like to order this but im scared that a robot or gnome might hide insode and surprise me when i open it. Can you promise that it will ariv empty? [SEP] Berkley Rope Handle 5 Gallon Bucket,1,18426
Can I use this to kill werewolves? [SEP] Sigma Impex KN-1691 Snake Walking Cane Multicolor,1,18427
How long is it. PLease give separate answers for Handle and blade length (I'm using it for a stand in in a film but if it's to short it'll look like [SEP] Last Samurai Japanese Sword Katana Honor w/Free Stand (Original Version),0,18428
will this look good next to my 300000 dollar gold strawberry jam [SEP] Montegrappa Chaos Gold and Enamel Automatic Watch,1,18429
Will this stop approaching z's in a zombie apocalypse or simply transform them into flaming death machines.Side question: How Flamible are zombies? [SEP] Red Dragon BP 2512 SVC 400000 BTU Weed Dragon Backpack Propane Vapor Torch Kit with Squeeze Valve,1,18430
Where is the hat manufactured? [SEP] Make America Great Again Trump 2016 Unisex-adult Adjustable Hat Red,0,18431
Can you build the Genie from weird science with this cpu? Do i have to supply my own barbie?? [SEP] AMD Ryzen Threadripper 1950X (16-core/32-thread) Desktop Processor (YD195XA8AEWOF),1,18432
Do people really pay this outrageous price??? Does it come with Champagne and strawberries? [SEP] Diet Coke 2 Liter,1,18433
"When you open the door does it make that ""psssssst"" sound and a big cloud of smoke come out??? [SEP] Relaxman Relaxation Capsule",1,18434
How many wacks to a zombie's head would it take to get the job done with this machete? [SEP] Whetstone Cutlery Full Tang Rubber Grip Machete with Sheath,1,18435
If I buy it will it delete all my emails? [SEP] Real Life Political Action Figure Hillary Clinton,1,18436
can this device help me test to see who has become infected? I'm in a real bind since most of my friends were.born with the zombie virus and I need [SEP] Nova Dress,1,18437
is this a wooden board? [SEP] Ouija Board Game,0,18438
Does this rock give off enough radiation to produce 1-2 watts using a radioisotope thermoelectric generator? [SEP] Uranium Ore,0,18439
I gave this to my 14 year old son for a birthday present. He thew it 6 times and the handle broke in half. Can i get it replaced at no cost? [SEP] Cold Steel Trench Hawk,0,18440
Does it come with a frog? [SEP] IndiaCraft 15th Century Hand-And-A-Half Full Tang Tempered Battle Ready Hand Forged Sharp Sword,1,18441
Why is there no picture of the other side? [SEP] Donald Trump Gold Coin Gold Plated Collectable Coin and Case Included 45th President Certificate of Authenticity Official,0,18442
if i swallow i get powers? [SEP] Uranium Ore,1,18443
Is it true that people will believe anything? Also doesn't Himalayan Salt cure healthy disbelief? [SEP] Levoit Cora Himalayan Salt Lamp Natural Hymalain Pink Salt Rock Lamps USB Himilian Sea Salt Crystal Night Light with Touch Dimmer Switch3 BulbsUL-Listed Cord & Luxury Gift Box,1,18444
The new version on Hape’s site is white in color. Is this toaster white or green? [SEP] Hape Pop Up Toaster Wooden Play Kitchen Set with Accessories,0,18445
Do lol have any special series of more then one doll that you can purchase [SEP] L.O.L. Surprise! Pop-Up Store (Doll - Display Case),0,18446
Is the Item Durable? [SEP] Fiskars 12-95400J Plastic Swing Arm Protractor Color Received May Vary,0,18447
I have a 15 year old daughter is this item kid friendly? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,18448
Does the girl in the photo come with this product? [SEP] The Weed Raker by Jenlis - Weed & Grass Removal Tool for Lakes Ponds & Beaches,1,18449
What is the depth of this pot [SEP] 6 Inch Modern White Ceramic Round Succulent Cactus Planter Pot with Drainage Bamboo TrayDecorative Garden Flower Holder Bowl,0,18450
how do you get the batterys out. mine did not work. [SEP] WWE 3 Count Crushers The Rock Figure,0,18451
Hello...  i'm a dinosaur.  my daughter gave me a '3 cree xm-l2 led headlamp for my anniversary.  how does one open the cover to the battery case? [SEP] InnoGear 5000 Lumens Headlamp LED Flashlight Bright Headlight Torch with Rechargeable Batteries and Wall Charger for Hiking Camping Riding Fishing Hunting,1,18452
How can I get out my marriage? [SEP] Jstyle Jewelry Tungsten Rings for Men Wedding Engagement Band Brushed Black 6mm Size 11.5,1,18453
Is this vacuum a him or a her or something else? I'm not sure which pronoun it prefers and I want it to feel included in our family. [SEP] Shark Navigator Lift-Away Professional NV356E,1,18454
Does this work with a desktop computer? [SEP] [Updated Version]Cocopa External CD DVD Drive USB 3.0 Portable CD DVD +/-RW Drive Slim DVD/CD Rom Rewriter Burner Writer High Speed Data Transfer for Laptop/Macbook/Desktop /MacOS/Windows10/8/7/XP/Vi,0,18455
So the age minimum for summoning Satan is 8? [SEP] Winning Moves Games Classic Ouija,1,18456
Will this watch make me taller? [SEP] ASUS Smartwatch - Silver & Brown Leather,1,18457
Is this effective on drugstore beetles as well? [SEP] MUKER Ultrasonic Pest Repeller - 6 Pack Electronic Plug In Pest Control - Pest Reject for Mosquitoes Mice Ants Roaches Spiders Flies Bugs Lizards Non-toxic Eco-Friendly Human & Pet Safe,0,18458
Item says that it has a 100% perfect fit rating but no size listing or option on item. Seems fishy. Is the shipper psychic? [SEP] Northside Men's Brille II Water Shoe Black/Lt Blue 12 M US,1,18459
is the jar made out of glass or plastic? [SEP] Aladdin Original Insulated Mason Tumbler 20oz Sea,0,18460
Are these resealable?  Aren't these the regular gummie bears you can buy in the store?  Why so many negative comments????? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,0,18461
Does this work for the 5c? [SEP] Crazy Case Batmobile Tumbler Iphone 5&#xFF0F;iphone 5s,0,18462
does it take batteries [SEP] The Noble Collection Harry Potter Wand,0,18463
"Why are some of these adapter ""without glass"" and this one is ""with"" glass?  Is there a reason to buy one adapter over the other? Thanks! [SEP] Fotodiox Lens Mount Adapter - Minolta MD MC Rokkor Lens to Nikon Camera for Nikon D1 D1H D1X D2H D2X D2Hs D2Xs D3 D3X D3s D4 D100 D200 D300 D300S D700 D800 D800E D40 D50 D60 D70 D70S D80 D40X D90 D3000 D3100 D3200 D5000 D5100 D7000 Fuji S1 S2 S3 S5",0,18464
Is it Loose Motion Controlled? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,0,18465
does the video come with this [SEP] Dalkang Headphone Jack Adapter Earphone Charging Splitter Cable Aux Extender Car Aux Headset Adapter White,0,18466
Has anyone cut grass using these? [SEP] TaoTronics Active Noise Cancelling Headphones Bluetooth Headphones Over Ear Headphones Wireless Headphones High Clarity Sound Powerful Bass 30 Hour Playtime for Travel Work TV PC Cellphone,1,18467
waterproof...but can't be put in water ...let me guess it's a flux capacitor para excellente magnifique magical! [SEP] Diateklity Super Bright LED Headlamp Headlight Flashlight Zoomable 3 Modes XM-L CREE T6 LED 1000 Lumens Hands-Free Headlight Rechargeable Batteries Biking Camping Hunting Running Rainy,1,18468
What is it made of [SEP] River's Edge Products 802 Standing Bear Toilet Paper Holder,0,18469
Do you mix it with water or could I use almond milk? [SEP] Soylent Powder 1 day (1 bag) (7 Bags / 1 white box),0,18470
Is this for adults as well? buying for my 6'1 husband (i don't know anything about hoops) help! [SEP] Lifetime 1221 Pro Court Height Adjustable Portable Basketball System 44 Inch Backboard,0,18471
how far apart are the slats? [SEP] Carlson Extra Wide Walk Through Pet Gate with Small Pet Door Includes 4-Inch Extension Kit 4 Pack Pressure Mount Kit and 4 Pack Wall Mount Kit,0,18472
Do you offer this size in the water proof silicone based variety? [SEP] Passion Lubes Natural Water-Based Lubricant 55 Gallon Drum,0,18473
Does this robot wish it was a Roomba?  Does it dream?  Does it feel insecure? [SEP] O-Cedar O-Duster Robotic Floor Cleaner,1,18474
will this work with my I-phone 7? [SEP] Bose SoundLink Color Bluetooth speaker II - Soft black,0,18475
is this made in China? [SEP] Human Soul (Alive 5g),0,18476
"does samsung 88""suhd 4k curved smart 2016 model have 3D? [SEP] Samsung  UN88KS9810 Curved 88-Inch 4K Ultra HD Smart TV (2016 Model)",0,18477
What would be shipping price for Italy? [SEP] 14-in-1 Educational Solar Robot | Build-Your-Own Robot Kit | Powered by the Sun,0,18478
What does the umbrella look like inside? Is it solid black? [SEP] Coolibar UPF 50+ 42'' Titanium Travel Umbrella - Sun Protective (One Size- Silver/Green),0,18479
Are there any reviews from people who were not given this product in exchange for a review? [SEP] Powerful Parasite Cleanse For Humans | Natural Herbal Treatment | Wormwood & Black Walnut | Parasite Detox | Clear Adult Worms Pinworms & Laval Eggs | 60 Capsules,0,18480
how is the guy struggling with 35lb weights? [SEP] AYL Bluetooth Headphones V4.1 Wireless Sport Stereo in-Ear Noise Cancelling Sweatproof Headset with APT-X/Mic for Smartphones,1,18481
"Will you donate me one for my birthday while im in the hospital recovering? [SEP] Sony Xperia Z5 Premium Dual E6883 5.5"" 23MP 32GB Smartphone - International Version/No Warranty (Chrome)",1,18482
will this catch a pokemon? [SEP] Fishing Net Foldable Fish Shrimp Minnow Crab Baits Cast Mesh Trap (Vert),1,18483
Will my apartment manage get mad at me if I put this in my living room? [SEP] Bestway SaluSpa 4-Person Inflatable Portable Spa 71 x 26 Inch Hot Tub | 54124,1,18484
Can i pretend that my child is harambe and raise him as such? [SEP] InCharacter Costumes Baby's Goofy Gorilla Costume,1,18485
Where are these pajamas manufactured? [SEP] sunpangpang,0,18486
Are there claws on both the right and the left hand? [SEP] NNBB Garden Gloves with Fingertips Claws Quick- Great for Digging Weeding Seeding poking -Safe for Rose Pruning -Best Gardening Tool -Best Gift for Gardeners (Double Claw),1,18487
God requested me to buy this. Should I listen to him? [SEP] Acer H236HL bid 23-Inch Widescreen LCD Monitor,1,18488
Are these made from organic sustainable ingredients or are they genetically modified? [SEP] Subtle Butt: disposable gas neutralizers (5 saving graces),0,18489
So if i order the 2 pack will the black guy come with it? [SEP] World's Largest Gummy Worm- Cherry/Blue Rasberry,1,18490
Will this Bluetooth adapter pay my bills for me? [SEP] Kinivo BTD-400 Bluetooth 4.0 Low Energy USB Adapter - for Windows 10/8.1/8 / Windows 7 / Vista Raspberry Pi Linux,1,18491
Does it come with a free cat? [SEP] iRobot Roomba 880 Robot Vacuum,1,18492
does it break easily? [SEP] Wizarding World of Harry Potter Hermione Granger Interactive Wand,0,18493
Do the women come with this product? If so I'll take 3 orders. [SEP] RoomyRoc Mobile Laptop Desk/Cart/Stand with Adjustable Tabletop and Footrest Computer Table (Black),1,18494
For $21474386.00 does that include the factory that the treats are made in? [SEP] Mars Pet Care Mars Whiskas Temptations Dairy Treat 1 Count One Size,1,18495
Im putting these gummies in favor bags for March 21st but I accidentally opened the bag..how can I keep them fresh until then? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,0,18496
does this phone works oversea? I mean in Ivory coast? [SEP] BLU Vivo XL V0030UU 16GB Unlocked GSM 4G LTE Octa-Core Android Phone w/ 13MP Camera - Blue,1,18497
Is this like Beano or no? [SEP] Zenwise Health Digestive Enzymes Plus Prebiotics & Probiotics - Natural Support for Better Digestion & Lactose Absorption - for Bloating & Constipation + Gas Relief - 180 Vegetarian Capsules,0,18498
Can you turn into a vampire like on PC? [SEP] The Sims 3 - Nintendo 3DS,1,18499
How do you overcome the temptation of ripping every wall in your house down with this? [SEP] Stanley FatMax Xtreme 55-120 FuBar III,1,18500
"are these  animals are  separated by gender ? [SEP] Premium Wooden ""Noah's Ark"" Playset Toy Boat & Shape Sorter for Preschool Toddlers - Removable Top & Working Drawbridge 7 Pairs of Little Animals from Beloved Bible Story - Ideal for 2 & 3 Year Olds",1,18501
How long is the handle? [SEP] Aricasa Small Ergonomic Broom Blue/Yellow,0,18502
Are these boots made for walking away from reality? Or from walking away from what's good and what's right? [SEP] Ivanka Trump Women's Thelma Ankle Bootie,1,18503
Hi there i am 5'6 will this fit me or will it be too big? [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,0,18504
Is the stated shipping time accurate?  It says 1-2 months for the PK-6182 Universal Leather Sword Frog 8-Inch [SEP] BladesUSA PK-6182 Universal Leather Sword Frog 8-Inch Overall,0,18505
Can you fly with this [SEP] Thermacell MR150 Portable Mosquito Repeller Gray; DEET-Free Scent-Free Mess-Free Mosquito Repellent; 15 Foot Protection Zone with Fuel Cartridge and 3 Repellent Mats Provides 12 Hours of Relief,1,18506
Dan Post teju lizard boots [SEP] Dan Post Men's Milwaukee 13 inch R Toe Western BootBlack10 D US,0,18507
Can I drive the car with this plugged in? [SEP] Car Air Purifier 3in1 Premium Stainless Steel HEPA Filter Ionizer w/Dual USB Quick Charge 3.0 USB-Eliminate Allergens Odor Smell Smoke Pets Pollen Mold Bacteria w/Anti-Microbial Deodorizer,0,18508
"The two sizes listed on the dropdown menu are ""up to 42 inch chest"" and ""x-large."" is x-large what is listed as plus on the size chart? [SEP] Forum Novelties Men's Pumpkin Suit and Tie Xl Costume",0,18509
Is this latex free? [SEP] Joly Full Face Style Anti Wrinkle Face Slimming Cheek Mask Lift V Face Line Slim 4 Size for Your Choice (M-#1841),0,18510
Tried using this to get my bagel 🥯 out of the toaster and it works perfectly! Thank you for such a great bagel puller?! [SEP] Yellow Jacket 60460 Multi-Swage Punch 3/16 to 5/8 in,0,18511
is it real boost or like ua(un authorized) boost [SEP] Luxury Limited Light Blue Zebra Print Pattern Popular Off Brand Shoes Without Original Box (10),0,18512
How much does this cost to be made? [SEP] The NoPhone Original Cell Phone,0,18513
Seriously what is this? [SEP] Think Geek Canned Unicorn Meat,0,18514
How do I sell my soul to qualify to use this potion set? [SEP] Scientific Explorer Magic Science for Wizards Only Kit,1,18515
Can it drill to the center of the moon to release the evil lord Cthulhu? [SEP] Wenger 16999 Swiss Army Knife Giant,1,18516
"I have carpal tunnel issues in my left wrist but I still like to lift. Do these provide support for carpal tunnel issues? [SEP] Nordic Lifting Weight Lifting Gloves with 12"" Wrist Support for Gym Workout Weightlifting Fitness & Cross Training - The Best for Men & Women - by Trade; - 1 Year Warranty",0,18517
Will this make my Christmas tree Great again? and make snowflakes cry? [SEP] FUNNYSHIRTS.ORG Make America Great Xmas: Porcelain Circle Ornament,1,18518
Will I be as fit as the guy in the picture with these shorts? [SEP] YoungLA Gym Shorts for Men French Terry Cotton Workout Casual Athletic Basketball with Pockets 112,1,18519
can I use the portal to send my wife to my mother-in-law's house? [SEP] Portal Plus from Facebook. Smart Hands-Free Video Calling with Alexa Built-in,1,18520
Are the 64 and Melee stages in it? [SEP] Super Smash Bros. Ultimate,0,18521
Am I able to order the model as well? Would love to have her at my poll parties. [SEP] BigMouth Inc Gigantic Donut Pool Float Funny Inflatable Vinyl Summer Pool or Beach Toy Patch Kit Included,1,18522
what does it different than the ordinary pillows? [SEP] GiiYoon Contour Memory Foam PillowSide and Back SleeperErgonomic Cervical Pillow for Neck Pain Comfort Therapy Orthopedic Doctor-Designed Snoring Pillows for SleepingKing Size,0,18523
"Do I need to pull permits from the county to install?  After I install will the tv gets its own address and be ""Zestimated"" on Zillow? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV",0,18524
will this work well for rituals virgin sacrifices? [SEP] Biblical Set 100% Pure Therapeutic Grade Aromatherapy Essential Oil Gift: Myrrh Frankincense Lavender,1,18525
Can i grow a third arm out of my stomach if i rub this all over my tummy? [SEP] Uranium Ore,1,18526
How much food does it hold? [SEP] The Company of Animals - Northmate Interactive Cat Feeder - Slow Feed Bowl - Purple,0,18527
for the union room can you have fire red and leaf green? [SEP] Pokemon: FireRed Version,0,18528
Does this hat come in other colors? [SEP] Military Caps Vietnam Veteran Logo Baseball Cap Black Adjustable,0,18529
Can a cat successfully ride on this? I'm getting a cat soon and the internet says I need a robot vacuum for it to ride on. [SEP] SHARK ION Robot Vacuum R75 WiFi-Connected Voice Control Dual-Action Robotic Vacuum Carpet and Hard Floor Cleaner Works with Alexa (RV750),1,18530
15 bucks for one? [SEP] Sprite Lemon Lime Cranberry Soda Soft Drink 2 Liters,0,18531
I just wanted to confirm if the $100.00 comes with it? [SEP] Clothink Women's Wallet PU Leather Hollow Out Card Holder Stylish Trifold Small Purse Brown,1,18532
Will this smell worse than my mother's cooked cabbage around St. Pattys!? [SEP] Liquid Ass,1,18533
who counts the lady bugs? [SEP] 1500 Live Ladybugs - Good Bugs - Ladybugs - Guaranteed Live Delivery!,1,18534
how does it smell? [SEP] Banana Phone - Banana Shaped - Wireless - Bluetooth - Mobile Handset,1,18535
What are they made of and are they soft? [SEP] Gel Toe SeparatorBestrice Toe Spacers Rubber Toe Stretchers Used for Sports Activities Yoga Practice & Running for Men and Women Bunion Pain Relief Toe Straightener Achilles Stretcher (1 pair),0,18536
Can it charge my credit card? [SEP] Anker PowerCore 10000 One of The Smallest and Lightest 10000mAh External Batteries Ultra-Compact High-Speed Charging Technology Power Bank for iPhone Samsung Galaxy and More,1,18537
Is it solar powered? [SEP] Funko POP! Marvel: Dancing Groot Bobble Action Figure,1,18538
"i am 6ft 327lb very burly and strong and have a big beard. will this bow turn me into a delicate princess like the picture would lead me to infer? [SEP] Southland Archery Supply SAS Spirit 66"" Take Down Recurve Bow",1,18539
Would this fit $100 in 1 dollar bills? [SEP] Specialty Products 30007C Barbasol Can Safe,1,18540
Can it kill siri [SEP] Buzz Bee Toys Air Warriors Predator Blaster,1,18541
"Why would anyone laugh about this?? If you knew the truth you wouldnt believe me. [SEP] StickerJOE Ticket to Hell Funny Cool Sticker 3.5"" X 2""",0,18542
Does it work on broken hearts? [SEP] Tear Mender Instant Fabric and Leather Adhesive 6 oz Bottle TG06H,1,18543
"Can I use this on the moon? [SEP] Fire Tablet with Alexa 7"" Display 8 GB Black - with Special Offers (Previous Generation - 5th)",1,18544
I ordered this but it never came and i cant find out who to contact about it.... [SEP] Coghlan's Eyeglass Repair Kit,0,18545
"What about  return policy.? [SEP] Goplus 2Pc 12"" 16"" Kids Carry On Luggage Set Upright Hard Side Hard Shell Suitcase School Travel Trolley ABS (Deer & Birds)",0,18546
I have a very wide head will these work for me? [SEP] AYO: Sleep Better Beat Jet lag and Boost Your Energy! Premium Light Therapy Glasses Completely Controlled by The goAYO App.,0,18547
When does the new and improved model 572 delux model come out or the a blue version of the 571 come out [SEP] Hutzler 571 Banana Slicer,0,18548
I am a youtuber i was wondering if i could get a free sample of your product so i can test it out on a youtube video email me please thank you [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,0,18549
is this uranium [SEP] Uranium Ore,0,18550
Does it eventually learn any english? [SEP] Star Wars Furbacca,1,18551
Can you make a cookie cup with this to fill with milk? [SEP] Wilton Cookie Shot Glass 6-Cavity,0,18552
Are the antenna the extendable kind? (I hope so coat hangers and tinfoil are so tacky!)  And will it pick up scrambled cable in particular boobies? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,0,18553
what kind of quiver will work with this? [SEP] 150 lb Black Hunting Crossbow Bow + 4x20 Scope + 7 Arrows / Bolts + Rope Cocking Device 180 175 80 50 lbs,0,18554
will batman come if you shine the bat sign? [SEP] Crazy Case Batmobile Tumbler Iphone 5&#xFF0F;iphone 5s,1,18555
Can a cat use these? [SEP] Brookstone Wireless Cat Ear Headphones Bluetooth Headset (Color Changing),1,18556
Cruelty free?? did you see the you tube video where they have all those little baby unicorns tied to those poop funnels on their butts? cruel?? [SEP] 4 FL OZ. Squatty Potty Unicorn Gold Toilet Spray Citrus Squeeze,1,18557
How long are these?  I am looking for no longer than 7 cm the 7.2 cm are to long for my gun [SEP] Nerf N-Strike Suction Darts 96 Pack,0,18558
"Is this helmet reliable when taking back the holy land. [SEP] Deco 79 36200 Metal Crusader Helmet Can Be Clubbed with Small Decorative Items 13""H Polished Silver Polished Gold",1,18559
I just used my tax refund to get a $2000 Amazon gift card what should I spend it on? [SEP] Hutzler 571 Banana Slicer,0,18560
Why ? [SEP] AudioQuest Diamond 16m (52.49 feet) Braided HDMI Cable,1,18561
Can i time travel trough this tv [SEP] Samsung Electronics QN88Q9FAMFXZA 88-Inch 4K Ultra HD Smart LED TV (2017 Model),1,18562
Does the space car fit inside the rocket ship? And are there any loose or tiny pieces that would be a danger to the one year old little brother? [SEP] CP Toys Plastic Space Mission Rocket Ship with 5 Figures and Realistic Sounds / 7 pc. Set,0,18563
can this be used on cucumbers? [SEP] Hutzler 571 Banana Slicer,0,18564
Am I the only one want their one minute of their life back? this is a joke too much for a Thursday morning. [SEP] Amazon Gardening Starter Kit,1,18565
What is the name of this color? Ther are several greens for this item and it's hard to tell online. Thank you. [SEP] Le Creuset 4.5 Quart Signature Round French Oven Palm Roasting Pan,0,18566
Can this kill a Zombie [SEP] KA1248-BRK Machete Cutlass,1,18567
Does it come in orange? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,18568
Does this game come with the kids in the video? [SEP] Ravensburger Labyrinth Family Board Game for Kids and Adults Age 7 and Up - Millions Sold Easy to Learn and Play with Great Replay Value,1,18569
Can it cut brown bananas or do I have to get a brown one for those [SEP] Hutzler 571 Banana Slicer,0,18570
Why is the charcoal nearly 100 bucks more expensive than the other colours for instance yellow?? [SEP] Chill Sack Bean Bag Chair: Giant 5' Memory Foam Furniture Bean Bag - Big Sofa with Soft Micro Fiber Cover - Charcoal,0,18571
can I rule the universe with it or not [SEP] Monogram Marvel Infinity Gauntlet Bank,1,18572
Do i need a Intel i7 6900k for this gpu? Or is 6800k good enough? [SEP] NVIDIA GeForce Titan X Pascal 12GB GDDR5X (900-1G611-2500-000),0,18573
Does it protect you from the black plauge [SEP] Plague Doctor Mask Birds Long Nose Beak Faux Leather Steampunk Halloween Costume Props (Black),1,18574
Does this make me the vape god [SEP] Round Flip up 42mm Django Levante Gafas De Sol Sunglasses (Black/Gold Lens),1,18575
I accidentally cut a banana backwards is there any undo function on this thing? [SEP] Hutzler 571 Banana Slicer,0,18576
Considering the price are they also asking for the soul of my first-born or just the enslavement of my entire bloodline to infinity? [SEP] Atkins Advantage Bars Chocolate Chip Granola 1.7-Ounce Bars 12 Count,1,18577
While this prove to my siblings im the favorite child [SEP] LParkin I'll Always Be Your Little Girl.You Will Always Be My Hero Keychain Stainless Steel (White),1,18578
I loaned it to a circumcision rabbi.  Was that a mistake? [SEP] Banana Slicer-perfect for fruit salads by Better Home,1,18579
Will Batman stop pummeling me to death if I tell him my mother's name is Martha? [SEP] Batman v Superman: Dawn of Justice Multiverse Batman Figure - Amazon Exclusive,1,18580
Can it fit  a sugar glitter [SEP] Prevue Hendryx SP2030G Three Story Hamster and Gerbil Cage Mint Green,1,18581
Hi.. Can you tell me if this watch is brand new? Also can I bid a lower price ? [SEP] Men's 18K Gold Rolex Yachtmaster II Model # 116688,0,18582
do rhinos really wear these? [SEP] Rhino Laces Unbreakable Shoe Laces Spec Ops Black Medium,1,18583
Do I have to be a gorilla to use this? I've tried everything short of a pair of channel lock pliers and the dang thing won't open. Is it defective? [SEP] TAC-FORCE Spring Assisted Opening EMT EMS ORANGE Rescue Folding Pocket Knife Model:,1,18584
Does this doll's breasts come in B cups? [SEP] KingMansion 4.59ft 140cm TPE Ass Vagina Oral Doll Sex Angel Love Doll with Metal Skeleton 3 Entries Brown - Blue Eyes,1,18585
How big is the box this comes in? [SEP] Advanced Graphics Donald Trump Life Size Cardboard Standup,0,18586
My tongue got caught in one of the openings. [SEP] Hutzler 571 Banana Slicer,1,18587
does the dragons come out when you shoot it? [SEP] Mtxc Overwatch Cosplay Prop Hanzo Bow & Arrows & Quiver Blue,1,18588
If I buy these shirts will my girl come back to me? [SEP] A4 Men's Cooling Performance Crew Short Sleeve Tee,1,18589
still in box? [SEP] Funko POP Halo 4 Cortana Vinyl Figure,0,18590
is the shipping free. because is too much money for the doll and Amazon gives after $35.00 FREE SHIPPING [SEP] The Ashton-Drake Galleries Little Grace So Truly RealÂ Lifelike Realistic Newborn Baby Doll 20-inches,0,18591
Does it cure cancer? [SEP] Innovera - 15966 Minidesk Calculator 12-Digit LCD 15966 (DMi EA by Innovera,1,18592
How is it for Frozen Chocolate Covered Banana Chips? I'm dieting and a whole frozen chocolate covered banana is too much. [SEP] Hutzler 571 Banana Slicer,1,18593
Would this belt be useful for the zombie apocalypse? [SEP] Freehawk Survival Tactical Belt Emergency Fire Rescue Rigger Waist Belt Military CQB Belt (Khaki),1,18594
If I want to buy the phone and get a plan with Metro pcs can I ? [SEP] Apple iPhone 5 GSM Unlocked 16GB - White (Refurbished),0,18595
$43 for a gallon of soap? This must be some real good soap! Does it transform your Ford into a solid brick of gold? Must be the rich man's soap. [SEP] Genuine Ford Fluid ZC-3-A Detail Wash - 1 Gallon,1,18596
Will this make my pc sexy? [SEP] Ballistix Sport 16GB Kit (8GBx2) DDR4 2400MHz (PC4-19200) DIMM - BLS2K8G4D240FSA,1,18597
Would you recommend stacking up on these for when the world starts coming to an end? [SEP] Nothing the gift of Nothing,1,18598
