,sentence,label,idx
2082,Effects of environmental temperatures on alcohol dehydrogenase activity levels in Drosophila melanogaster,0,1878
2083,Nursing Bra Brouhaha,1,238
2084,Beneath the Nimbus: The Hair of the Saints,1,1222
2085,What Are Burpless Cucumbers?,1,1527
2086,No evidence for postcopulatory inbreeding avoidance in Drosophila melanogaster.,0,1929
2087,"Fast, anticipatory smooth-pursuit eye movements appear to depend on a short-term store",0,3284
2088,Coiling Size Dependence of Group Delay Spread in Coupled Multicore Fibers Without Intentional Twisting,0,2010
2089,On speaking to oneself.,1,310
2090,Auctioneer's Jaw: A Case of Occupational Oromandibular Hemidystonia.,1,1575
2091,Duration and not strength of activation in temporo-parietal cortex positively correlates with schizotypy,0,2925
2092,Development and functional organization of spinal locomotor circuits,0,2705
2093,"The giant eyes of giant squid are indeed unexpectedly large, but not if used for spotting sperm whales.",1,1634
2094,Infrared analysis of bones in magnesium-deficient rats treated with vitamin K2,0,2260
2095,A Cognitive and Behavioral Hierarchical Decision-making Model of College Students Alcohol Consumption,1,619
2096,Speed of Sound in Bent Tubes and the Design of Wind Instruments.,1,930
2097,Changes in salivary testosterone concentrations and subsequent voluntary squat performance following the presentation of short video clips.,1,1550
2098,"Unpopular, overweight, and socially inept: reconsidering the stereotype of online gamers.",1,1588
2099,"Contemporary Knowledge of Dye Plant Species and Natural Dye Use in Kurdish Autonomous Region, Iraq",0,1879
2100,Transjugular Intrahepatic Portosystemic Shunt (TIPS) in the Treatment of Venous Symptomatic Chronic Portal Thrombosis in Non-cirrhotic Patients,0,2247
2101,On the Rheology of Cats,1,59
2102,Reasons for recurrent ventricular tachycardia after catheter ablation of post-infarction ventricular tachycardia.,0,2273
2103,From upright to upside-down presentation: A spatio-temporal ERP study of the parametric effect of rotation on face and house processing,0,2997
2104,the hazards of Halloween,1,598
2105,Relations Between Rheological Properties Saliva-induced Structure Breakdown and Sensory Texture Attributes of Custards.,1,240
2106,Toward a Theory of Divinatory Practice.,1,1544
2107,The Tea Bag Experiment: More Evidence on Incentives in Mail Surveys.,1,1352
2108,"Uptake and toxicity of copper and zinc for the African earthworm,Eudrilus eugeniae (Oligochaeta)",0,1907
2109,Long-term follow-up after coronary stenting with the sirolimus-eluting stent in clinical practice: results from the prospective multi-center German Cypher Stent Registry,0,2658
2110,"The Ideal Prepuce in Ancient Greece and Rome: Male Genital Aesthetics and Their Relation to Lipodermos, Circumcision, Foreskin Restoration, and the Kynodesme",1,1606
2111,Left-handed major-league baseball players and longevity re-examined,1,947
2112,Coming in like a wrecking-ball: are native Eurasian red squirrels displacing invasive Siberian chipmunks? A study from an urban park,0,1829
2113,Glass Shape Influences Consumption Rate for Alcoholic Beverages,1,226
2114,A cold-start WDM system using a synchronized etalon filter,0,2114
2115,Nail Growth. Thirty-Five Years of Observation.,1,1607
2116,Expanding horizons in ergonomics research,0,3355
2117,Twitter psychosis: a rare variation or a distinct syndrome?,1,1055
2118,Outcome of pulmonary vein isolation ablation for paroxysmal atrial fibrillation: predictive role of left atrial mechanical dyssynchrony by speckle tracking echocardiography,0,2373
2119,Predictive value of endoscopic ultrasonography for regression of gastric low grade and high grade MALT lymphomas after eradication of Helicobacter pylori.,0,2243
2120,Multiple domestications of the Mesoamerican gene pool of lima bean (Phaseolus lunatus L.): evidence from chloroplast DNA sequences,0,1733
2121,Handwriting Changes Under the Effect of Alcohol,1,674
2122,"Three-dimensional structure of anti-5,6-dimethylchrysene-1, 2-dihydrodiol-3,4-epoxide: a diol epoxide with a bay region methyl group.",0,2531
2123,Litterfall and Decomposition in Relation to Soil Carbon Pools Along a Secondary Forest Chronosequence in Puerto Rico,0,1770
2124,Vegemite as a Marker of National Identity,1,693
2125,The structure of the rDNA intergenic spacer of Avena sativa L.: a comparative study,0,2608
2126,Sauropod farts warmed the planet,1,434
2127,Everyday discrimination and diurnal cortisol during adolescence,0,2878
2128,Lagrange Programming Neural Network Approaches for Robust Time-of-Arrival Localization,0,3107
2129,Interacting sources of interference during sensorimotor integration processes,0,2757
2130,Childhood Constipation Is Not Associated with Characteristic Fingerprint Patterns,1,805
2131,"Staffing, Quality, and Productivity in the Nursing Home",0,2186
2132,BAIAP2 exhibits association to childhood ADHD especially predominantly inattentive subtype in Chinese Han subjects,0,3299
2133,Utilisation of a Sperm Quality Analyser to Evaluate Sperm Quantity and Quality of Turkey Breeders,1,1319
2134,Comparison of ERGs recorded with skin and corneal-contact electrodes in normal children and adults,0,2371
2135,Design of Prunable Interleavers for Parallel Turbo Decoder Architectures,0,2110
2136,Status and Mating Success amongst Visual Artists,1,1045
2137,Split chimerism after allogeneic bone marrow transplantation in ChediakHigashi syndrome,0,2366
2138,The Path of a Fly Collector,1,136
2139,Quantitative and qualitative aspects of steady state erythropoiesis induced in protein-starved rats by long-term erythropoietin injection.,0,2548
2140,Penetrance of Cattle Coats by Radiation.,1,1022
2141,Effect of three different between-inning recovery methods on baseball pitching performance,1,731
2142,"Do doctors, nurses, and midwives read?",1,1592
2143,A towel less: social norms enhance pro-environmental behavior in hotels.,1,853
2144,"Electrolytic Lesions of the Fimbria/Fornix, Dorsal Hippocampus, or Entorhinal Cortex Produce Anterograde Deficits in Contextual Fear Conditioning in Rats",0,3168
2145,Semiquantitative Evaluation of Prevalent Vertebral Deformities in Men and their Relationship with Osteoporosis: The MINOS Study,0,2170
2146,Consequences of Erudite Vernacular Utilized Irrespective of Necessity: Problems with Using Long Words Needlessly,1,85
2147,Cognitive neuroscience: Primary visual cortex and visual awareness,0,3163
2148,Measuring the Distribution of Spitefulness,1,803
2149,Unusual diel pHs in water as related to aquatic vegetation,0,1813
2150,"Reply to 'Factors influencing the outcome of polypoidal choroidal vasculopathy following combined treatment with photodynamic therapy and intravitreal ranibizumab""",0,2690
2151,Cardiac and vascular imaging,0,2365
2152,Laughing rats are optimistic.,1,518
2153,The Nature of Anterior Negativities Caused by Misapplications of Morphological Rules,0,2761
2154,Effects of intensive cell phone (Philips Genic 900) use on the rat kidney tissue,1,488
2155,Phylogenetic Diversity of Natural Populations of Ammonia Oxidizers Investigated by Specific PCR Amplification,0,3402
2156,Guess who's not coming to dinner? Evaluating online restaurant reservations for disease surveillance,1,495
2157,Tables of Trigonometric Functions in Non-Sexagesimal Arguments.,1,1202
2158,"Sexual Frequency Predicts Greater Well-Being, But More is Not Always Better",1,775
2159,Morphine Preconditioning Protects Against LPS-Induced Neuroinflammation and Memory Deficit,0,3323
2160,Distributed Adaptive Containment Control for a Class of Nonlinear Multiagent Systems With Input Quantization,0,1935
2161,Is Endogenous GLP-1 the Only Important Enhancer of Glucose-Induced Insulin Secretion in Type 2 Diabetes?,0,2599
2162,Dialogue-Games: Metacommunication Structures for Natural Language Interaction,0,3337
2163,Psychoacoustics of a Chilling Sound.,1,83
2164,Walking With Coffee: Why Does It Spill?,1,40
2165,Oscillations in the prefrontal cortex: a gateway to memory and attention,0,2785
2166,"DNA isolation from fresh, dry plant samples with highly acidic tissue extracts",0,1734
2167,Activity of lumbar interneurons during fictitious locomotion in thalamic cats,0,3114
2168,An unusual method of forensic human identification: use of selfie photographs.,1,1138
2169,The Super Huge Interferometric Telescope: A New Paradigm In Optical Interferometry,1,828
2170,Isolation of keratinophilic fungi from floors in Roman kindergarten and secondary schools,0,1807
2171,Texture and Mouthfeel of Semi-Solid Foods: Commercial Mayonnaises Dressings Custard Desserts and Warm Sauces.,1,861
2172,Get me out of this slump! Visual illusions improve sports performance.,1,1304
2173,Effects of repeatability measures on results of fMRI sICA: A study on simulated and real resting-state effects,0,3391
2174,Winning a competition predicts dishonest behavior,1,1463
2175,Catching balls: how to get the hand to the right place at the right time,1,1490
2176,On the Reception and Detection of Pseudo-Profound Bullshit,1,93
2177,Swallowed and aspirated dental prostheses and instruments in clinical dental practice: a report of five cases and a proposed management algorithm.,1,311
2178,A Statistical Model-Based Residual Echo Suppression,0,2043
2179,A Preliminary Investigation of the Associations between Digit Ratio and Women's Perception of Men's Dance,1,406
2180,Ice lubrication for moving heavy stones to the Forbidden City in 15th- and 16th-century China.,1,576
2181,Motion-Driven Transparency and Opacity,0,3021
2182,The Darwin Awards: sex differences in idiotic behaviour,1,913
2183,Delusions of Halitosis,1,581
2184,Peptidergic input to immunohistochemically-identified Renshaw cells,0,3343
2185,"Dominant, open nonverbal displays are attractive at zero-acquaintance",1,1112
2186,No no no and Other Types of Multiple Sayings in Social Interaction.,1,920
2187,Evidence of Online Performance Deterioration in User Sessions on Reddit.,1,1475
2188,The spermicidal potency of Coca-Cola and Pepsi-Cola,1,360
2189,"Randomized trial of 5 dollars versus 10 dollars monetary incentives, envelope size, and candy to increase physician response rates to mailed questionnaires.",1,1341
2190,Jesus and the Ideal of the Manly Man in New Zealand after World War One,1,1256
2191,Celebrating 15 years of the Journal of Fluorescence,0,2876
2192,Identification of a sex pheromone component of the geometrid moth Milionia basalis pryeri,0,2183
2193,Neurobehavioral performance in human volunteers during inhalation exposure to the unpleasant local irritant cyclohexylamine.,1,508
2194,The Smell of Age: Perception and Discrimination of Body Odors of Different Ages,1,333
2195,Influence of leisure activity on the incidence of Alzheimer's Disease.,1,589
2196,Effects of background noise on inter-trial phase coherence and auditory N1 P2 responses to speech stimuli,0,3263
2197,Transmission of Gonorrhoea through an Inflatable Doll,1,106
2198,Consumer Perception and Preference of Bottled and Tap Water,1,1518
2199,Effect of a biplanar osteotomy on primary stability following high tibial osteotomy: a biomechanical cadaver study,0,2654
2200,Paranasal sinus fungus ball and surgery: a review of 175 cases.,1,237
2201,Keep your fingers crossed!: how superstition improves performance.,1,634
2202,Batting last as a home advantage factor in men's NCAA tournament baseball,1,993
2203,A new double-trouble phenotype: fascioscapulohumeral muscular dystrophy ameliorates hereditary spastic paraparesis due to spastin mutation,0,3015
2204,Daily Variations in Spring Break Alcohol and Sexual Behaviors Based on Intentions Perceived Norms and Daily Trip Context,1,882
2205,Would you like a bite of my peanut butter sandwich?,1,1232
2206,Typical signs of acute appendicitis in ultrasonography mimicked by other diseases?,0,2408
2207,Comparing screening mammography for early breast cancer detection in Vermont and Norway.,0,2309
2208,An improved family of estimators of finite population mean based on the auxiliary attribute,0,2065
2209,Multicenter phase III trial to evaluate CD34(+) selected versus unselected autologous peripheral blood progenitor cell transplantation in multiple myeloma.,0,2250
2210,Extracorporeal photochemotherapy for the treatment of steroid-resistant chronic GVHD.,0,2188
2211,Phaseolin variability among wild and cultivated common beans (Phaseolus vulgaris) from Colombia,0,1727
2212,"What ever happened to the ""cool"" kids? Long-term sequelae of early adolescent pseudomature behavior.",1,1626
2213,High resolution in-vivo diffusion imaging of the human hippocampus,0,3238
2214,Kardiovaskuläre Sekundärprävention,0,2581
2215,Human C-tactile afferents are tuned to the temperature of a skin-stroking caress.,1,602
2216,Adaptive Individual Differences within Single Populations.,1,1284
2217,Attempted Suicide or Hitting the Nail on the Head: Case Report.,1,1397
2218,High-dose melphalan with autologous stem cell support in refractory Hodgkin lymphoma patients as a bridge to second transplant,0,2571
2219,Imperial Boredom.,1,1191
2220,Synaptosomal uptake of alpha-ketoglutarate and glutamine in thioacetamide-induced hepatic encephalopathy in rats,0,2686
2221,Apolipoprotein E in Guamanian amyotrophic lateral sclerosis/ parkinsonism-dementia complex: genotype analysis and relationships to neuropathological changes,0,2955
2222,Is That Me or My Twin? Lack of Self-Face Recognition Advantage in Identical Twins,1,14
2223,On Disturbances of Sensation with Especial Reference to the Pain of Visceral Disease.,1,741
2224,Selective populations of hippocampal interneurons express ErbB4 and their number and distribution is altered in ErbB4 knockout mice.,0,2903
2225,The Monuments of Mars: A City on the Edge of Forever,1,182
2226,Hot air?,1,1489
2227,Nasal Packing with Strips of Cured Pork as Treatment for Uncontrollable Epistaxis in a Patient with Glanzmann Thrombasthenia,1,42
2228,The Heat of the Moment: The Effect of Sexual Arousal on Sexual Decision Making.,1,1336
2229,Honesty at a Motor Vehicle Bureau: An Informal Look,1,670
2230,Reduction in endocannabinoid tone is a homeostatic mechanism for specific inhibitory synapses,0,3229
2231,"How Hello Kitty Commodifies the Cute, Cool, and Camp: ""Consumutopia"" Versus ""Control"" in Japan.",1,1573
2232,Analysis of Speech Under Stress Before and After OM Chant Using MATLAB 7.,1,808
2233,The effect of illusory size on force production when grasping objects,0,3073
2234,Intra-individual comparison of image contrast in SPIO-enhanced liver MRI at 1.5T and 3.0T,0,2396
2235,The Use of Faces to Represent Points in K-Dimensional Space Graphically.,1,651
2236,Mortality salience of birthdays on day of death in the Major Leagues,1,1288
2237,Pie-eyed and deskless,1,545
2238,Army Ant Defensive Behaviour and Chimpanzee Predation Success: Field Experiments in Nigeria,1,1024
2239,Orthopaedic trauma clinical and basic science research in Spain: An update.,0,2207
2240,Occult hepatitis B infection in blood donors from South East Asia: molecular characterisation and potential mechanisms of occurrence.,0,2440
2241,Fetal Load and the Evolution of Lumbar Lordosis in Bipedal Hominins,1,65
2242,Treating Nonulcer Dyspepsia Considering Both Functional Disorders of the Digestive System and Psychiatric Conditions,0,2201
2243,Effect of Frequency on Human Unipedal Hopping.,1,1618
2244,Preconditioning an Audience for Mental Magic: An Informal Look,1,665
2245,The incremental shuttle walking test in elderly people with chronic airflow limitation.,0,2422
2246,Modifying a Person's Eating and Activity Habits,1,1195
2247,Elements of Draping,1,157
2248,Deodorization of garlic breath volatiles by food and food components.,1,1510
2249,Self-referent Phenotype Matching in a Brood Parasite: The Armpit Effect in Brown-headed Cowbirds (Molothrus alter),1,1160
2250,Why Beautiful People Are More Intelligent.,1,220
2251,Dung Beetles Use the Milky Way for Orientation,1,28
2252,Rooster attacks in childhood,1,1219
2253,The morning morality effect: the influence of time of day on unethical behavior.,1,1166
2254,Neural Population Dynamics Underlying Motor Learning Transfer,0,3181
2255,Can classic moral stories promote honesty in children?,1,250
2256,"Roaring and Numerical Assessment in Contests Between Groups of Female Lions, Panthera leo.",1,629
2257,Childhood remembered: Reports of both unique and repeated events.,0,2721
2258,Diagnosing abusive head trauma: the challenges faced by clinicians,0,2539
2259,Prävention der koronaren Herzerkrankung,0,2411
2260,Contrast detection in infants with fragile X syndrome,0,3219
2261,Goal-directed reaching: the allocentric coding of target location renders an offline mode of control,0,2959
2262,Global motion processing is not tuned for binocular disparity,0,2816
2263,Successful Insemination Experiments with Cryopreserved Sperm from Wild Boars.,1,636
2264,Connectivity Analysis and Feature Classification in Attention Deficit Hyperactivity Disorder Sub-Types: A Task Functional Magnetic Resonance Imaging Study,0,3353
2265,"Eunuchs in Contemporary Society: Expectations, Consequences and Adjustments to Castration. Part II.",1,1192
2266,Safety Research of the 68 kA Trial-HTS Current Lead for ITER,0,2015
2267,Activation of Synaptic NMDA Receptors Induces Membrane Insertion of New AMPA Receptors and LTP in Cultured Hippocampal Neurons,0,3142
2268,Influence of gaze elevation on estimating the possibility of passing under high obstacles during body tilt,0,3209
2269,Phenotypic Expression of Resistance to Phytophthora infestans in Processing Potatoes in Argentina,0,1923
2270,Vagueness: An Exercise in Logical Analysis,1,1650
2271,Inhibitory Spillover: Increased Urination Urgency Facilitates Impulse Control in Unrelated Domains,1,147
2272,Distribution of dipeptide repeat proteins in cellular models and C9orf72 mutation cases suggests link to transcriptional silencing,0,2715
2273,Limited-capacity mechanisms of visual discrimination,0,2920
2274,"Das Klinische Ethik-Komitee (KEK) im Spannungsfeld zwischen Krankenhaus-Zertifizierung, Moralpragmatik und wissenschaftlichem Anspruch",0,2463
2275,Serving Bowls Serving Size and Food Consumption: A Randomized Controlled Trial.,1,933
2276,Mood and the Menstrual Cycle: A Review of Prospective Data Studies,1,794
2277,"Ion Channels, a Practical Approach",0,3390
2278,Frontal connections and cognitive changes in normal aging rhesus monkeys: A DTI study,0,3384
2279,Quantitative chimerism: an independent acute leukemia prognosis indicator following allogeneic hematopoietic SCT,0,2474
2280,Combining Kangaroo Care and Live Harp Music Therapy in the Neonatal Intensive Care Unit Setting,1,1119
2281,Blow as well as pull: an innovative technique for dealing with a rectal foreign body.,1,705
2282,Finding a Horseshoe on the Beaches of Rio,1,977
2283,Digit Ratio (2D:4D) in Homosexual and Heterosexual Men from Austria,1,714
2284,A new Raspy Cricket from the northern Australian Rainforests (Orthoptera: Gryllacrididae),0,3397
2285,Aesthetic fitness: How sexual selection shaped artistic virtuosity as a fitness indicator and aesthetic preferences as mate choice criteria,1,1685
2286,irst report of Panicum mosaic virus in buffalo grass (Stenotaphrum secundatum) from Australia,0,3400
2287,Undervaluing Gratitude: Expressers Misunderstand the Consequences of Showing Appreciation.,1,1428
2288,Low cholesterol and mental disorders in children and adolescents with celiac disease.,0,2927
2289,Reactive membrane on a lens implant: three months after implantation,0,2972
2290,"Subsidies to predators, apparent competition and the phylogenetic structure of prey communities",0,1749
2291,Orthopaedic surgeons: as strong as an ox and almost twice as clever? Multicentre prospective comparative study,1,281
2292,"Fashions in Shaving and Trimming of the Beard: The Men of the Illustrated London News, 1842-1972",1,811
2293,Variability and structure of natural populations of Hordeum murinum L. based on morphology,0,1831
2294,Outcome of ICG-assisted ILM peel in macular hole surgery,0,2649
2295,Birth month and suicide among major league baseball players,1,1381
2296,Was Saint Paul struck blind and converted by lightning?,1,943
2297,Postcoital visual loss due to valsalva retinopathy.,1,1237
2298,Repetition priming and recognition of dynamic and static chimeras.,0,2811
2299,An Allergy to Marmite?,1,1307
2300,Effect of housing rats within a pyramid on stress parameters.,1,272
2301,Analysis of the Growth Capacity of Embryo Axes during Seed Dormancy and Dormancy Release,0,3405
2302,Thermography as a Tool in Electric Panels Maintenance,0,2117
2303,EEG alpha activity is associated with individual differences in post-break improvement,0,3196
2304,Iron Loss Analysis of Doubly Salient Brushless DC Generators,0,2020
2305,Refusal in testicular cancer patients: implications for surveillance.,0,2551
2306,"Continuing debates on direct social perception: Some notes on Gallagher""s analysis of ""the new hybrids""",0,2827
2307,The kangaroo's tail propels and powers pentapedal locomotion,1,1238
2308,Efficient callus induction and plant regeneration from anther of Chinese narcissus (Narcissus tazetta L. var. chinensis Roem),0,1722
2309,Preference Organization and Reply Comprehension.,1,1596
2310,The subiculum to entorhinal cortex projection is capable of sustaining both short- and long-term plastic changes,0,2807
2311,Calculating exciting fields using the fast multipole method and an integral transformation to the coil surface,0,1955
2312,p53 mutation in histologically normal mucosa of the aero-digestive tract is not a marker of increased risk for second primary carcinoma in head and neck cancer patients,0,2418
2313,High-resolution mass spectrometry will dramatically change our drug-discovery bioanalysis procedures.,0,2375
2314,Changes in personality profile of young women with latent toxoplasmosis,1,24
2315,Common-Deadline Lazy Bureaucrat Scheduling Problems.,1,522
2316,Recurrence after endoscopic mucosal resection-therapy failure?,0,2194
2317,A Simple and Affordable Method of DNA Extraction from Fish Scales for Polymerase Chain Reaction,0,1851
2318,Influence of skin temperature on heat pain threshold in humans,0,3336
2319,Some Characteristics of the External Ear of American Whites American Indians American Negroes Alaskan Esquimos and Filipinos,1,282
2320,Differential expression of synaptic proteins after chronic restraint stress in rat prefrontal cortex and hippocampus,0,2869
2321,Synchronization control of switched linearly coupled neural networks with delay,0,1940
2322,Patterns of Secondary Range Formation for Heracleum sosnowskyi and H. mantegazzianum on the Territory of Russia,0,1921
2323,Post-Nasal Drip Syndrome: A Symptom to be Sniffed At?,1,541
2324,A New Efficient Approach to Search for All Multi-State Minimal Cuts,0,2118
2325,Effects of Backward Speech and Speaker Variability in Language Discrimination by Rats,1,77
2326,"Another Family with the ""Habsburg Jaw""",1,650
2327,The root cap and control of root elongation in Zea mays L. seedlings exposed to white light,0,1772
2328,Spontaneous Cross-Species Imitation in Interaction Between Chimpanzees and Zoo Visitors,1,127
2329,The Association Between Men's Sexist Attitudes and Facial Hair.,1,1558
2330,The Effects of a Cumulative Alcohol Dosing Procedure on Laboratory Aggression in Women and Men,1,846
2331,Baseline results of the first malaria indicator survey in Iran at household level,0,2611
2332,Visiting Santa: an additional look,1,1093
2333,Disgust Sensitivity and Meat Consumption: A Test of an Emotivist Account of Moral Vegetarianism,1,774
2334,The King's Two Teeth.,1,331
2335,Pilgrims sailing the Titanic: plausibility effects on memory for misinformation.,1,700
2336,CA1 inactivation impairs episodic-like memory in rats,0,2899
2337,A B-cell receptor-related gene signature predicts survival in mantle cell lymphoma: results from the Fondazione Italiana Linfomi MCL-0208 trial,0,2624
2338,Activation and sensitization of C and Aδ afferent fibers mediated by P2X receptors in rat dorsal skin,0,2796
2339,The history of the speckled monster,1,413
2340,"Parrotfish predation on live coral: ""spot biting"" and ""focused biting""",0,1862
2341,Quantification of the Shape of Handwritten Characters: A Step to Objective Discrimination Between Writers Based on the Study of the Capital Character O.,1,393
2342,Systems neuroscience in Drosophila: Conceptual and technical advantages,0,3292
2343,"Rhythmicity, randomness and synchrony in climbing fiber signals",0,3170
2344,Not eating like a pig: European wild boar wash their food,1,935
2345,Impact of wet underwear on thermoregulatory responses and thermal comfort in the cold.,1,36
2346,A case of possessive state with onset influenced by 'door-to-door' sales,1,1577
2347,The Tortoise and the Hare: Interactions between Reinforcement Learning and Working Memory,0,3012
2348,Thalidomide for treatment of severe intestinal bleeding.,0,2605
2349,Robbing Banks: Crime Does Pay - But Not Very Much,1,573
2350,Selective attention to pain: a psychophysical investigation,0,3118
2351,"Topical Capsaicin - A Novel and Effective Treatment for Idiopathic Intractable Pruritus Ani: A Randomised, Placebo Controlled, Crossover Study.",1,1053
2352,Is talking to an automated teller machine natural and fun?,1,1453
2353,Analysis of treatment of childhood leukaemia. V. Advantage of reduced chemotherapy during and immediately after cranial irradiation.,0,2536
2354,Some Notes of an Aging Nail Watcher.,1,675
2355,Failure of electric shock treatment for rattlesnake envenomation,1,45
2356,"Jumping on bed, mother hears screaming, patient on floor holding left foot",1,1459
2357,Wireless Telemetry and Cystic Fibrosis: Just the pHacts,0,2390
2358,Spontaneous human combustion: a sometimes incomprehensible phenomenon,1,835
2359,Care Coordination in a Medical Home in Post-Katrina New Orleans: Lessons Learned,0,2637
2360,Differences in acoustic features of vocalizations produced by killer whales cross-socialized with bottlenose dolphins.,1,527
2361,Reproducibility of brain activation during auditory verbal hallucinations,0,2993
2362,Time-Domain Oversampled OFDM Communication in Doubly-Selective Underwater Acoustic Channels,0,2083
2363,"GC/MS based identification of skunk spray maliciously deployed as ""biological weapon"" to harm civilians.",1,717
2364,Prey subsidy or predator cue? Direct and indirect effects of caged predators on aquatic consumers and resources,0,1766
2365,Sport Fan Identification in Obituaries.,1,875
2366,"Punk rock can be bad for you: a case of surgical emphysema from a ""punk"" rocker's leather jacket.",1,1043
2367,Polarization oscillations in aerial fiber caused by wind and power-line current,0,2089
2368,"Effects of temperature, light, storage conditions, sowing time, and burial depth on the seed germination of Cardiocrinum cordatum var. glehnii (Liliaceae)",0,1867
2369,"Power increases hypocrisy: moralizing in reasoning, immorality in behavior.",1,898
2370,A funny thing happened on the way to the scanner: humor detection correlates with gray matter volume,1,1425
2371,Financing the delivery of vaccines to children and adolescents: challenges to the current system.,0,2574
2372,"Optimization in Quaternion Dynamic Systems: Gradient, Hessian, and Learning Algorithms",0,1949
2373,Undertakers' sense of humor,1,371
2374,d-2-hydroxyisocaproate dehydrogenase from Lactobacillus casei,0,2196
2375,A Face Only an Investor Could Love: CEOs,1,848
2376,Microbial Diversity and Putative Opportunistic Pathogens in Dishwasher Biofilm Communities.,1,1648
2377,Number magnitude potentiates action judgements,0,2687
2378,The effect of cortisol on emotional responses depends on order of cortisol and placebo administration in a within-subject design,0,3078
2379,Tetraploid wheat crossability with rye (Secale),0,3407
2380,Comments on Chen et al.: Conservative versus surgical management of Pipkin type I fractures associated with posterior dislocation of the hip: a randomised controlled trial,0,2480
2381,Regional remodeling as the cause of late stent malapposition.,0,2253
2382,A comparison of buttress drumming by male chimpanzees from two populations,1,1496
2383,The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay,0,3213
2384,A processing fluency-account of funniness: running gags and spoiling punchlines.,1,893
2385,Preferable use of intravitreal bevacizumab as a pretreatment of vitrectomy for severe proliferative diabetic retinopathy,0,2359
2386,Tailored versus realistic geometry in the inverse problem of electrocardiography,0,2018
2387,The Therapeutic Touch,1,179
2388,Effects of age on cognitive control during semantic categorization,0,3271
2389,Call playback artificially generates a temporary cultural style of high affiliation in marmosets,0,1709
2390,Neonatal EEG at scalp is focal and implies high skull conductivity in realistic neonatal head models,0,3289
2391,The invisible woman,1,1616
2392,Can Package Size Accelerate Usage Volume.,1,1371
2393,Appearance-based politics: Sex-typed facial cues communicate political party affiliation,1,326
2394,QTL mapping of downy and powdery mildew resistances in PI 197088 cucumber with genotyping-by-sequencing in RIL population,0,1847
2395,Affective-motivational influences on feedback-related ERPs in a gambling task,0,3366
2396,Chronic lymphocytic leukemia international prognostic index: a systematic review and meta-analysis.,0,2136
2397,"Immunophenotypic, Cytogenetic and Clinical Features in Chinese Adult Acute Lymphoblastic Leukaemia (ALL) Patients.",0,2175
2398,Uncommon complications during chest tube placement: a potential role of tube material,0,2312
2399,Feasibility and safety of ultrasound-aided thoracentesis in mechanically ventilated patients,0,2450
2400,The way of the samurai snail.,1,479
2401,Impact of Yankee Stadium Bat Day on blunt trauma in northern New York City.,1,1184
2402,Central administration of mesotocin inhibits feeding behavior in chicks,0,2960
2403,Source localisation in concurrent EEG/fMRI: Applications at 7T,0,3058
2404,"Description of Eucyclops tziscao sp. n., E. angeli sp. n., and a new record of E. festivus Lindberg, 1955 (Cyclopoida, Cyclopidae, Eucyclopinae) in Chiapas, Mexico",0,1858
2405,Congenital human baculum deficiency: the generative bone of Genesis 2:21-23.,1,1528
2406,Demonstration of the Exponential Decay Law Using Beer Froth,1,23
2407,The Information Needs of Female Police Officers Involved in Undercover Prostitution Work,1,1244
2408,Perversion in the Twenty-First Century: From the Holocaust to the Karaoke Bar.,1,1455
2409,Pacemaker Explosions in Crematoria: Problems and Possible Solutions,1,1069
2410,The 'electric stroke' and the 'electric spark': anatomists and eroticism at George Baker's electric eel exhibition in 1776 and 1777.,1,716
2411,Somaclonal variation as a tool for crop improvement,0,1836
2412,Hot Potato Voice in Peritonsillitis: A Misnomer.,1,921
2413,Race Differences in Selection of Cheese Color.,1,490
2414,Improving lip wrinkles: lipstick-related image analysis,1,476
2415,Admissions for Myocardial Infarction and World Cup Football: Database Survey.,1,1076
2416,Clown Doctors: Shaman Healers of Western medicine.,1,1146
2417,Hippocampal Subfield Volumes in Mood Disorders,0,2853
2418,Molecular mapping of a recessive powdery mildew resistance gene in spelt wheat cultivar Hubel,0,1903
2419,A biomechanical comparison of the fastball and curveball in adolescent baseball pitchers,1,538
2420,Humans Running in Place on Water at Simulated Reduced Gravity,1,11
2421,President Kennedy's death: a poison arrow-assisted homicide.,1,663
2422,Food Crushing Sounds: An Introductory Study.,1,453
2423,"Hemorrhagic fever with renal syndrome (HFRS, Korean hemorrhagic fever)",0,2458
2424,Fetal Facial Expression in Response to Intravaginal Music Emission,1,87
2425,"Exaggerated, mispredicted, and misplaced: when ""it's the thought that counts"" in gift exchanges.",1,588
2426,Shear-Stress-Mediated Refolding of Proteins from Aggregates and Inclusion Bodies,1,53
2427,Is the normal heart rate chaotic due to respiration?,1,604
2428,Physics takes the biscuit,1,48
2429,Inappropriate Fiddling with Statistical Analyses to Obtain a Desirable P-value: Tests to Detect its Presence in Published Literature,1,1005
2430,"Epidemiology of Chagas disease in Guatemala: infection rate of Triatoma dimidiata, Triatoma nitida and Rhodnius prolixus (Hemiptera, Reduviidae) with Trypanosoma cruzi and Trypanosoma rangeli (Kinetoplastida, Trypanosomatidae).",0,2431
2431,Superiority of experts over novices in trueness and precision of concentration estimation of sodium chloride solutions.,1,248
2432,Robust Stabilization of Non-Minimum Phase Nonlinear Systems Using Extended High-Gain Observers,0,2124
2433,The relevance effect and conditionals,0,3240
2434,An Investigation for Determining the Optimum Length of Chopsticks,1,1669
