id,bert_sentence,t5_sentence,target,label
3015,A new double-trouble phenotype: fascioscapulohumeral muscular dystrophy ameliorates hereditary spastic paraparesis due to spastin mutation,A new double-trouble phenotype: fascioscapulohumeral muscular dystrophy ameliorates hereditary spastic paraparesis due to spastin mutation,not funny,0
213,Mueller casts broad jump in requesting extensive records from Trump White House,Mueller casts broad jump in requesting extensive records from Trump White House,not funny,0
13287,At Least A Dozen immigrants Plan To Sue Over New Census Citizenship Question,At Least A Dozen immigrants Plan To Sue Over New Census Citizenship Question,funny,1
1382,"Pulling the finger off disrupts agency, embodiment and peripersonal space.","Pulling the finger off disrupts agency, embodiment and peripersonal space.",funny,1
768,Russia vetoes U.S. effort to extend Syria chemical reaction investigation,Russia vetoes U.S. effort to extend Syria chemical reaction investigation,not funny,0
13827,UK universities urged to tackle rising torah of antisemitism on campus,UK universities urged to tackle rising torah of antisemitism on campus,not funny,0
1191,Imperial Boredom.,Imperial Boredom.,funny,1
9379,Spiro Agnew 's Nattering Nabobs of Negativity is now our Doddering Dragons of Deplorableness .,Spiro Agnew 's Nattering Nabobs of Negativity is now our Doddering Dragons of Deplorableness .,not funny,0
2953,Tool-use-associated sound in the evolution of language,Tool-use-associated sound in the evolution of language,not funny,0
2746,Adrenocorticoid action in the spinal cord: Some unique molecular properties of glucocorticoid receptors,Adrenocorticoid action in the spinal cord: Some unique molecular properties of glucocorticoid receptors,not funny,0
6203,Donald Trump ' should lift sanctions and use pomade instead of weapons ' on North Korea,Donald Trump ' should lift sanctions and use pomade instead of weapons ' on North Korea,funny,1
510,Americans are witnessing a slow-motion video ,Americans are witnessing a slow-motion video ,not funny,0
3362,Finite-time stochastic boundedness of discrete-time Markovian jump neural networks with boundary transition probabilities and randomly varying nonlinearities,Finite-time stochastic boundedness of discrete-time Markovian jump neural networks with boundary transition probabilities and randomly varying nonlinearities,not funny,0
821,The Splenic Snood: An Improved Approach for the Management of the Wandering Spleen,The Splenic Snood: An Improved Approach for the Management of the Wandering Spleen,funny,1
8443,Mitt Romney Pens Powerful propaganda Calling On Trump To Apologize For Charlottesville Remarks,Mitt Romney Pens Powerful propaganda Calling On Trump To Apologize For Charlottesville Remarks,not funny,0
150,The Attentional Demand of Automobile Driving,The Attentional Demand of Automobile Driving,funny,1
1509,A Luminary in the Problem Gambling Field: Mark Griffiths.,A Luminary in the Problem Gambling Field: Mark Griffiths.,funny,1
2616,Evaluation of sunscreens distributed by 2 major US retailers for meeting recommendations by the American Academy of Dermatology.,Evaluation of sunscreens distributed by 2 major US retailers for meeting recommendations by the American Academy of Dermatology.,not funny,0
1377,Psychopathy and the Detection of Faking on Self-Report Inventories of Personality,Psychopathy and the Detection of Faking on Self-Report Inventories of Personality,funny,1
819,Disco Deafness.,Disco Deafness.,funny,1
2760,"Multiple characteristics analysis of Alzheimer""s electroencephalogram by power spectral density and LempelZiv complexity","Multiple characteristics analysis of Alzheimer""s electroencephalogram by power spectral density and LempelZiv complexity",not funny,0
2999,The rapid extraction of numeric meaning,The rapid extraction of numeric meaning,not funny,0
910,Information Concentration Along the Boundary Contours of Naturally Shaped Solid Objects.,Information Concentration Along the Boundary Contours of Naturally Shaped Solid Objects.,funny,1
6642, Teen calls US aircraft carrier dispatch outrageous, Teen calls US aircraft carrier dispatch outrageous,not funny,0
3475,Donald Trump set to strengthen Obama administration 's overtime pay law,Donald Trump set to strengthen Obama administration 's overtime pay law,not funny,0
5876,Google Fires Employee Behind The Controversial urine Memo,Google Fires Employee Behind The Controversial urine Memo,funny,1
238,Nursing Bra Brouhaha,Nursing Bra Brouhaha,funny,1
2484,16. The fraction of cancer attributable to lifestyle and environmental factors in the UK in 2010,16. The fraction of cancer attributable to lifestyle and environmental factors in the UK in 2010,not funny,0
2611,Baseline results of the first malaria indicator survey in Iran at household level,Baseline results of the first malaria indicator survey in Iran at household level,not funny,0
744,On Drying of Laundry.,On Drying of Laundry.,funny,1
3561,Turkey detains U.S. consulate worker 's family as gun mounts,Turkey detains U.S. consulate worker 's family as gun mounts,not funny,0
2325,"Moderate incumbent Rouhani leads in vote count for Iranian pageant , preliminary results show","Moderate incumbent Rouhani leads in vote count for Iranian pageant , preliminary results show",funny,1
3063,Follow-up of corneal transplantations at the Academic Medical Centre of Amsterdam,Follow-up of corneal transplantations at the Academic Medical Centre of Amsterdam,not funny,0
2853,Hippocampal Subfield Volumes in Mood Disorders,Hippocampal Subfield Volumes in Mood Disorders,not funny,0
6961,Trump chooses legislative glitter over GOP repulsion of Moore,Trump chooses legislative glitter over GOP repulsion of Moore,funny,1
3213,"‘ Hello , Bob ’ : President Trump tweeted my cellphone to say that the health-care bill was dead","‘ Hello , Bob ’ : President Trump tweeted my cellphone to say that the health-care bill was dead",not funny,0
13099," Gun aiming to protect Christians , other minority groups in Pakistan may soon be law"," Gun aiming to protect Christians , other minority groups in Pakistan may soon be law",not funny,0
508,Neurobehavioral performance in human volunteers during inhalation exposure to the unpleasant local irritant cyclohexylamine.,Neurobehavioral performance in human volunteers during inhalation exposure to the unpleasant local irritant cyclohexylamine.,funny,1
1018,Artificial sweeteners as potential tracers of municipal landfill leachate.,Artificial sweeteners as potential tracers of municipal landfill leachate.,funny,1
237,Paranasal sinus fungus ball and surgery: a review of 175 cases.,Paranasal sinus fungus ball and surgery: a review of 175 cases.,funny,1
3405,North Korea is worshiping mysterious artificial islands that would be perfect for missile launches,North Korea is worshiping mysterious artificial islands that would be perfect for missile launches,funny,1
1579,"Insect aquaplaning: Nepenthes pitcher plants capture prey with the peristome, a fully wettable water-lubricated anisotropic surface.","Insect aquaplaning: Nepenthes pitcher plants capture prey with the peristome, a fully wettable water-lubricated anisotropic surface.",funny,1
3118,Selective attention to pain: a psychophysical investigation,Selective attention to pain: a psychophysical investigation,not funny,0
2911,Applying a free-water correction to diffusion imaging data uncovers stress-related neural pathology in depression,Applying a free-water correction to diffusion imaging data uncovers stress-related neural pathology in depression,not funny,0
657,Treatment of Penile Strangulation Caused by Constricting Devices,Treatment of Penile Strangulation Caused by Constricting Devices,funny,1
1869,"Fauna of Sponges (Porifera) of Peter the Great Bay, Sea of Japan","Fauna of Sponges (Porifera) of Peter the Great Bay, Sea of Japan",not funny,0
1279,Free Walking Speeds on Stairs: Effects of Stair Gradients and Obesity of Pedestrians,Free Walking Speeds on Stairs: Effects of Stair Gradients and Obesity of Pedestrians,funny,1
1299,Facial Representation of Multivariate Data.,Facial Representation of Multivariate Data.,funny,1
3417,Big corporate recollection cut creating winners and losers as lawmakers try for reform,Big corporate recollection cut creating winners and losers as lawmakers try for reform,not funny,0
58,Of Flying Frogs and Levitrons,Of Flying Frogs and Levitrons,funny,1
14039,The Trumpist blankets Trumped,The Trumpist blankets Trumped,funny,1
1138,An unusual method of forensic human identification: use of selfie photographs.,An unusual method of forensic human identification: use of selfie photographs.,funny,1
3166,Laser microdissection of immunolabeled astrocytes allows quantification of astrocytic gene expression,Laser microdissection of immunolabeled astrocytes allows quantification of astrocytic gene expression,not funny,0
621,"In Rebuke to Trump , President ’s Arts Committee Resigns forever ","In Rebuke to Trump , President ’s Arts Committee Resigns forever ",not funny,0
8671,Labor weighs Adani children as Canavan says Australia needs to ' get these jobs going ',Labor weighs Adani children as Canavan says Australia needs to ' get these jobs going ',not funny,0
1497,The Sexual Unification of Germany.,The Sexual Unification of Germany.,funny,1
2228,"Pulmonary hypertension in non-transfusion-dependent thalassemia: Correlation with clinical parameters, liver iron concentration, and non-transferrin-bound iron","Pulmonary hypertension in non-transfusion-dependent thalassemia: Correlation with clinical parameters, liver iron concentration, and non-transferrin-bound iron",not funny,0
13098,Rubio calls for congressional investigation of nursing women ,Rubio calls for congressional investigation of nursing women ,not funny,0
1893,Adaptive inter-population differences in blue tit life-history traits on Corsica,Adaptive inter-population differences in blue tit life-history traits on Corsica,not funny,0
4289,DHS secretary : Electronics ban may be expanded to wires departing US,DHS secretary : Electronics ban may be expanded to wires departing US,not funny,0
2568,Rest and exercise potassium-43 myocardial perfusion imaging for the noninvasive evaluation of aortocoronary bypass surgery.,Rest and exercise potassium-43 myocardial perfusion imaging for the noninvasive evaluation of aortocoronary bypass surgery.,not funny,0
2571,High-dose melphalan with autologous stem cell support in refractory Hodgkin lymphoma patients as a bridge to second transplant,High-dose melphalan with autologous stem cell support in refractory Hodgkin lymphoma patients as a bridge to second transplant,not funny,0
4409,How Mick Mulvaney Is Changing The Consumer Financial cereal Bureau,How Mick Mulvaney Is Changing The Consumer Financial cereal Bureau,not funny,0
2233,Using Economic Evaluations to Make Formulary Coverage Decisions,Using Economic Evaluations to Make Formulary Coverage Decisions,not funny,0
2501,Sean Hannity has become the alley ’s top conspiracy theorist,Sean Hannity has become the alley ’s top conspiracy theorist,not funny,0
2927,Low cholesterol and mental disorders in children and adolescents with celiac disease.,Low cholesterol and mental disorders in children and adolescents with celiac disease.,not funny,0
2856,"Thanks , Obama ! Trump ’s weekend of bacchanalia begins with bizarre allegations , ends in stunned silence","Thanks , Obama ! Trump ’s weekend of bacchanalia begins with bizarre allegations , ends in stunned silence",not funny,0
7859,CIA awards Saudi crown pooch with medal for counter-terrorism work,CIA awards Saudi crown pooch with medal for counter-terrorism work,not funny,0
1668,Studies on the Mite Fauna of House Dust in Scotland with Special Reference to that of Beddings.,Studies on the Mite Fauna of House Dust in Scotland with Special Reference to that of Beddings.,funny,1
10190,Democratic Sen. Joe Manchin skips Obama Fan meeting,Democratic Sen. Joe Manchin skips Obama Fan meeting,not funny,0
4260,Dawdling Congress tests Trump 's clone ,Dawdling Congress tests Trump 's clone ,not funny,0
1140,Eye Fixations Indicate Men's Preference for Female Breasts or Buttocks,Eye Fixations Indicate Men's Preference for Female Breasts or Buttocks,funny,1
1260,Chickens Orient Using a Magnetic Compass.,Chickens Orient Using a Magnetic Compass.,funny,1
1227,How voting Just Made America Less Safe,How voting Just Made America Less Safe,funny,1
12278,Pence : Trump ‘ actively considering ’ relocation of bagels to Jerusalem,Pence : Trump ‘ actively considering ’ relocation of bagels to Jerusalem,funny,1
14400,Tillerson to face Chinese ire over blame for North Korea food ,Tillerson to face Chinese ire over blame for North Korea food ,funny,1
12208,Republican-led House washers to investigate Clinton 's emails again,Republican-led House washers to investigate Clinton 's emails again,funny,1
2510,Phototherapy - Traditional and Nontraditional,Phototherapy - Traditional and Nontraditional,not funny,0
11644,Burning Iranian oil tanker finally sinks after January 6 accident - All bugs on burning Iranian oil tanker believed dead,Burning Iranian oil tanker finally sinks after January 6 accident - All bugs on burning Iranian oil tanker believed dead,not funny,0
2365,"Disney is ending its distribution agreement with Netflix , will Animate a stand-alone platform","Disney is ending its distribution agreement with Netflix , will Animate a stand-alone platform",not funny,0
8782, Cat Protests Revive Art of Bird-Dogging Politicians, Cat Protests Revive Art of Bird-Dogging Politicians,funny,1
13123,House Republicans Open Investigation Into White House Handling Of Porter luggage ,House Republicans Open Investigation Into White House Handling Of Porter luggage ,funny,1
1503,Pre-existing people not covered by TrumpCare,Pre-existing people not covered by TrumpCare,funny,1
14015,The High Price of Failing America 's Costliest actors ,The High Price of Failing America 's Costliest actors ,not funny,0
13750,Trump opioid plan includes death wish for traffickers,Trump opioid plan includes death wish for traffickers,not funny,0
2218,Characteristics of Left Atrial Deformation Parameters and Their Prognostic Impact in Patients with Pathological Left Ventricular Hypertrophy: Analysis by Speckle Tracking Echocardiography.,Characteristics of Left Atrial Deformation Parameters and Their Prognostic Impact in Patients with Pathological Left Ventricular Hypertrophy: Analysis by Speckle Tracking Echocardiography.,not funny,0
3141,Laura Ingraham announces pregnancy amid advertiser boycott,Laura Ingraham announces pregnancy amid advertiser boycott,not funny,0
2152,Ursodeoxycholic acid as a chemopreventive agent in patients with ulcerative colitis and primary sclerosing cholangitis,Ursodeoxycholic acid as a chemopreventive agent in patients with ulcerative colitis and primary sclerosing cholangitis,not funny,0
11977,"Chinese state media claims victory in trade dispute so far , saying Beijing 's tariffs will help Trump voters","Chinese state media claims victory in trade dispute so far , saying Beijing 's tariffs will help Trump voters",not funny,0
3366,Affective-motivational influences on feedback-related ERPs in a gambling task,Affective-motivational influences on feedback-related ERPs in a gambling task,not funny,0
2045,Scaling Study in a Capacitor-Driven Railgun,Scaling Study in a Capacitor-Driven Railgun,not funny,0
1357,Drinking to Cope in Socially Anxious Individuals: A Controlled Study,Drinking to Cope in Socially Anxious Individuals: A Controlled Study,funny,1
1772,The root cap and control of root elongation in Zea mays L. seedlings exposed to white light,The root cap and control of root elongation in Zea mays L. seedlings exposed to white light,not funny,0
8658,Panel rejects attempt by Democrats to Triple Trump travel costs,Panel rejects attempt by Democrats to Triple Trump travel costs,not funny,0
1761,Comparison of methodologies for field measurement of net nitrogen mineralisation in arable soils,Comparison of methodologies for field measurement of net nitrogen mineralisation in arable soils,not funny,0
11925,John McCain thinks halitosis is a greater threat than ISIS,John McCain thinks halitosis is a greater threat than ISIS,funny,1
10463,NRA 's Wayne LaPierre says gun control advocates ' hate individual pizzas ',NRA 's Wayne LaPierre says gun control advocates ' hate individual pizzas ',funny,1
2212,Limited resection for early esophageal cancer?,Limited resection for early esophageal cancer?,not funny,0
1706,The Pleasurability of Scratching an Itch: A Psychophysical and Topographical Assessment,The Pleasurability of Scratching an Itch: A Psychophysical and Topographical Assessment,funny,1
2015,Safety Research of the 68 kA Trial-HTS Current Lead for ITER,Safety Research of the 68 kA Trial-HTS Current Lead for ITER,not funny,0
2050,Digital free-space photonic switch structure using exciton absorption reflection switch (EARS) arrays,Digital free-space photonic switch structure using exciton absorption reflection switch (EARS) arrays,not funny,0
894,Silk wrapping of nuptial gifts as visual signal for female attraction in a crepuscular spider.,Silk wrapping of nuptial gifts as visual signal for female attraction in a crepuscular spider.,funny,1
6599,Graham on health care : ‘ I ’d like to see a person that people actually liked ’,Graham on health care : ‘ I ’d like to see a person that people actually liked ’,funny,1
2822,A current source density analysis of field potentials evoked in slices of visual cortex,A current source density analysis of field potentials evoked in slices of visual cortex,not funny,0
2561,"Donald Trump has inspired more than 11,000 children to consider running for political office","Donald Trump has inspired more than 11,000 children to consider running for political office",not funny,0
1841,The effect of visual obstructions on the sexual behaviour of guppies: the importance of privacy,The effect of visual obstructions on the sexual behaviour of guppies: the importance of privacy,not funny,0
2012,Middleware-Layer Quality-Aware Collaborative Re-casting of Live Multimedia in Multi-hop Spontaneous Networks,Middleware-Layer Quality-Aware Collaborative Re-casting of Live Multimedia in Multi-hop Spontaneous Networks,not funny,0
100,The Dignity of Living Beings With Regard to Plants. Moral Consideration of Plantsfor Their Own Sake,The Dignity of Living Beings With Regard to Plants. Moral Consideration of Plantsfor Their Own Sake,funny,1
12196,Tillerson thanks water for help with Harvey,Tillerson thanks water for help with Harvey,funny,1
1853,"Comparative Innate Responses of the Aphid Parasitoid Diaeretiella rapae to Alkenyl Glucosinolate Derived Isothiocyanates, Nitriles, and Epithionitriles","Comparative Innate Responses of the Aphid Parasitoid Diaeretiella rapae to Alkenyl Glucosinolate Derived Isothiocyanates, Nitriles, and Epithionitriles",not funny,0
3985,Is grandma trying to tank Trumpcare ?,Is grandma trying to tank Trumpcare ?,not funny,0
1298,"Oh , bother Winnie the Pooh falls foul of Chinese morals censors","Oh , bother Winnie the Pooh falls foul of Chinese morals censors",not funny,0
13226,Betsy DeVos policy benefits staffer ’s pocketbook — while hurting struggling student borrowers,Betsy DeVos policy benefits staffer ’s pocketbook — while hurting struggling student borrowers,not funny,0
7500,"Trump Slaps New Sanctions on Superheroes , Seeks ‘ Complete Denuclearization ’","Trump Slaps New Sanctions on Superheroes , Seeks ‘ Complete Denuclearization ’",funny,1
762,Faculty Perceptions of Plagiarism,Faculty Perceptions of Plagiarism,funny,1
3308,Age-related temporal-spatial dynamic ERP changes during sentence comprehension,Age-related temporal-spatial dynamic ERP changes during sentence comprehension,not funny,0
1045,Status and Mating Success amongst Visual Artists,Status and Mating Success amongst Visual Artists,funny,1
13895,"MAR 12 2018 , 5:23 AM ET Qataris opted not to give info on Kushner , secret poems to Mueller","MAR 12 2018 , 5:23 AM ET Qataris opted not to give info on Kushner , secret poems to Mueller",funny,1
1543,Comfortably Numb: Desensitizing Effects of Violent Media on Helping Others,Comfortably Numb: Desensitizing Effects of Violent Media on Helping Others,funny,1
989,The Dyspeptic Disco Dancer.,The Dyspeptic Disco Dancer.,funny,1
2954,Observers are consistent when rating image conspicuity,Observers are consistent when rating image conspicuity,not funny,0
328,Hermaphroditism: What's not to like?,Hermaphroditism: What's not to like?,funny,1
9834,Kremlin : No positive shift yet on Russia-US bingo ,Kremlin : No positive shift yet on Russia-US bingo ,funny,1
2261,World 's largest general religious organisation slams Trump 's lack of ' scientific thinking ',World 's largest general religious organisation slams Trump 's lack of ' scientific thinking ',funny,1
14714,List of the Unremarkable meals for the Inaguration,List of the Unremarkable meals for the Inaguration,funny,1
8404,SpaceX sets February launch date for Falcon Heavy . Here 's what you need to Pack ,SpaceX sets February launch date for Falcon Heavy . Here 's what you need to Pack ,funny,1
9467,"The Latest : CEOs confident in stupid , survey finds","The Latest : CEOs confident in stupid , survey finds",not funny,0
26,Gorillas in our midst: sustained inattentional blindness for dynamic events,Gorillas in our midst: sustained inattentional blindness for dynamic events,funny,1
1927,Genetic engineering of shikonin biosynthesis hairy root cultures of Lithospermum erythrorhizon transformed with the bacterial ubiC gene,Genetic engineering of shikonin biosynthesis hairy root cultures of Lithospermum erythrorhizon transformed with the bacterial ubiC gene,not funny,0
9013,"1 dead as cream continues to churn over Texas , ' extremely serious ' flooding unfolding","1 dead as cream continues to churn over Texas , ' extremely serious ' flooding unfolding",funny,1
5172,Russia vetoes U.S. effort to extend Syria yak weapons investigation,Russia vetoes U.S. effort to extend Syria yak weapons investigation,not funny,0
3422,Trump tweets out meme of himself hugging Obama in morning rant,Trump tweets out meme of himself hugging Obama in morning rant,funny,1
255,Chimpanzee drumming: a spontaneous performance with characteristics of human musical drumming,Chimpanzee drumming: a spontaneous performance with characteristics of human musical drumming,funny,1
13663,Protest message projected on Trump daughter in Washington DC,Protest message projected on Trump daughter in Washington DC,not funny,0
4061,North Korea reportedly cancels high level talks with everyone ,North Korea reportedly cancels high level talks with everyone ,funny,1
14013,"White House distances itself from Paul Manafort , who reportedly laundered clothes to himself from a pro-Putin party ’s “ black ledger ”","White House distances itself from Paul Manafort , who reportedly laundered clothes to himself from a pro-Putin party ’s “ black ledger ”",not funny,0
10201,WH : centenarian participation in Olympics ' does n't affect the US ',WH : centenarian participation in Olympics ' does n't affect the US ',not funny,0
7108,Portugal wildfires : Death toll at 57 ; many killed in muffins ,Portugal wildfires : Death toll at 57 ; many killed in muffins ,not funny,0
10821,Kim reviews bowling strike plan as Mattis issues stark warning,Kim reviews bowling strike plan as Mattis issues stark warning,funny,1
12432,Prosecutors slam Trump lawyer Cohen 's ' unprecedented ' tantrum to get first access to docs seized in FBI raids,Prosecutors slam Trump lawyer Cohen 's ' unprecedented ' tantrum to get first access to docs seized in FBI raids,not funny,0
1530,Laughing'' rats and the evolutionary antecedents of human joy?,Laughing'' rats and the evolutionary antecedents of human joy?,funny,1
2900,Motor adaptation to a small force field superimposed on a large background force,Motor adaptation to a small force field superimposed on a large background force,not funny,0
7281,Trump 's bunny council had ' decided to disband before Trump claimed he had disbanded it ',Trump 's bunny council had ' decided to disband before Trump claimed he had disbanded it ',funny,1
1917,Genotyping-by-sequencing reveals the origin of the Tunisian relatives of cultivated carrot (Daucus carota),Genotyping-by-sequencing reveals the origin of the Tunisian relatives of cultivated carrot (Daucus carota),not funny,0
1017,Concussions experienced by Major League Baseball catchers and umpires: field data and experimental baseball impacts,Concussions experienced by Major League Baseball catchers and umpires: field data and experimental baseball impacts,funny,1
1995,Nanoscale Optical Dielectric Rod Antenna for On-Chip Interconnecting Networks,Nanoscale Optical Dielectric Rod Antenna for On-Chip Interconnecting Networks,not funny,0
1471,Legal medicine at Harvard University,Legal medicine at Harvard University,funny,1
1546,Induction of an illusory shadow person,Induction of an illusory shadow person,funny,1
3083,Decoupling of BOLD amplitude and pattern classification of orientation-selective activity in human visual cortex,Decoupling of BOLD amplitude and pattern classification of orientation-selective activity in human visual cortex,not funny,0
1814,Isolation and characterization of the fragrant cyclamen O-methyltransferase involved in flower coloration,Isolation and characterization of the fragrant cyclamen O-methyltransferase involved in flower coloration,not funny,0
4572,"Protesters smash burgers at McDonald 's , Bank of America ahead of swearing in","Protesters smash burgers at McDonald 's , Bank of America ahead of swearing in",funny,1
1186,Morphologic Patterns of Lip Prints in a Portuguese Population: A Preliminary Analysis,Morphologic Patterns of Lip Prints in a Portuguese Population: A Preliminary Analysis,funny,1
930,Speed of Sound in Bent Tubes and the Design of Wind Instruments.,Speed of Sound in Bent Tubes and the Design of Wind Instruments.,funny,1
2278,Safety of performing fiberoptic bronchoscopy in critically ill hypoxemic patients with acute respiratory failure,Safety of performing fiberoptic bronchoscopy in critically ill hypoxemic patients with acute respiratory failure,not funny,0
2905,A New Backpropagation Learning Algorithm for Layered Neural Networks with Nondifferentiable Units,A New Backpropagation Learning Algorithm for Layered Neural Networks with Nondifferentiable Units,not funny,0
4619,US officials drop floor cleanup rule after industry objects,US officials drop floor cleanup rule after industry objects,funny,1
1809,Annual Variation of Soil Respiration and Precipitation in a Temperate Forest (Quercus serrata and Carpinus laxiflora) Under East Asian Monsoon Climate,Annual Variation of Soil Respiration and Precipitation in a Temperate Forest (Quercus serrata and Carpinus laxiflora) Under East Asian Monsoon Climate,not funny,0
3068,K+ currents fail to change in reactive retinal glial cells in a mouse model of glaucoma,K+ currents fail to change in reactive retinal glial cells in a mouse model of glaucoma,not funny,0
2970,"Senators near bipartisan disagreement on gun control , sources say","Senators near bipartisan disagreement on gun control , sources say",not funny,0
3341,Long-term loss of dopamine release mediated by CRF-1 receptors in the rat lateral septum after repeated cocaine administration,Long-term loss of dopamine release mediated by CRF-1 receptors in the rat lateral septum after repeated cocaine administration,not funny,0
1368,Oscillations of Heart Rate and Respiration Synchronize During Poetry Recitation.,Oscillations of Heart Rate and Respiration Synchronize During Poetry Recitation.,funny,1
4456,"Vegas shooter visited mother , police reveal","Vegas shooter visited mother , police reveal",not funny,0
1061,On Lazy Bureaucrat Scheduling with Common Deadlines.,On Lazy Bureaucrat Scheduling with Common Deadlines.,funny,1
620,Energy Expenditure during Sexual Activity in Young Healthy Couples,Energy Expenditure during Sexual Activity in Young Healthy Couples,funny,1
5534,Merkel calls for joint efforts with Russia to battle Islamist dances ,Merkel calls for joint efforts with Russia to battle Islamist dances ,funny,1
80,Magnetic Resonance Imaging of Male and Female Genitals during Coitus and Female Sexual Arousal,Magnetic Resonance Imaging of Male and Female Genitals during Coitus and Female Sexual Arousal,funny,1
2476,Morphologisches Remodeling bei Vorhofflimmern,Morphologisches Remodeling bei Vorhofflimmern,not funny,0
12331,Tehran cheerleaders ' were IS recruits from Iran ' - BBC News,Tehran cheerleaders ' were IS recruits from Iran ' - BBC News,funny,1
1439,Three-dimensional Kinematic Analysis of the Pectoral Girdle during Upside-down Locomotion of Two-toed Sloths (Choloepus didactylus Linne 1758),Three-dimensional Kinematic Analysis of the Pectoral Girdle during Upside-down Locomotion of Two-toed Sloths (Choloepus didactylus Linne 1758),funny,1
5578,Jared Kushner Says ' I Did Not Collude ' Ahead Of Acrobatics Committee Appearance,Jared Kushner Says ' I Did Not Collude ' Ahead Of Acrobatics Committee Appearance,not funny,0
9549,"From Hillary Clinton and Kamala Harris to 10,000 teenage zebras : ' Speak up '","From Hillary Clinton and Kamala Harris to 10,000 teenage zebras : ' Speak up '",funny,1
575,Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer,Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer,funny,1
780,Net miracle : ' Dead people ' signing FCC consultation,Net miracle : ' Dead people ' signing FCC consultation,not funny,0
1150,"Ejection of a rear facing, golf cart passenger","Ejection of a rear facing, golf cart passenger",funny,1
1246,Estimation of urine specific gravy using dipstick,Estimation of urine specific gravy using dipstick,funny,1
9886,Zimbabwe Kazoo chief 's trip to China last week raises questions on coup,Zimbabwe Kazoo chief 's trip to China last week raises questions on coup,not funny,0
2157,Reply: Combined CT techniques to assess functionally significant coronary stenosis.,Reply: Combined CT techniques to assess functionally significant coronary stenosis.,not funny,0
5598,Mitch McConnell thinks religion reform will take longer than Trump claimed,Mitch McConnell thinks religion reform will take longer than Trump claimed,not funny,0
2122,Current Distribution in Skeletal Muscle Activated by Functional Electrical Stimulation: Image-Series Formulation and Isometric Recruitment Curve,Current Distribution in Skeletal Muscle Activated by Functional Electrical Stimulation: Image-Series Formulation and Isometric Recruitment Curve,not funny,0
6165,Alt-Right snowflakes play videogame in hopes of mainstream sympathy,Alt-Right snowflakes play videogame in hopes of mainstream sympathy,funny,1
3010,"Inhibition of Nitric Oxide Synthase Impairs a Distinct Form of Long-Term Memory in the Honeybee, Apis mellifera","Inhibition of Nitric Oxide Synthase Impairs a Distinct Form of Long-Term Memory in the Honeybee, Apis mellifera",not funny,0
2531,"Three-dimensional structure of anti-5,6-dimethylchrysene-1, 2-dihydrodiol-3,4-epoxide: a diol epoxide with a bay region methyl group.","Three-dimensional structure of anti-5,6-dimethylchrysene-1, 2-dihydrodiol-3,4-epoxide: a diol epoxide with a bay region methyl group.",not funny,0
6915,Chinese methamphetamine Lab Expected To Crash To Earth On Sunday Night : The Two-Way : NPR,Chinese methamphetamine Lab Expected To Crash To Earth On Sunday Night : The Two-Way : NPR,funny,1
1485,Sexual healing allegations leave a swath of Los Angeles County without representation in the Capitol,Sexual healing allegations leave a swath of Los Angeles County without representation in the Capitol,funny,1
12161, moose blocks Chinese takeover of Aecon on national security grounds, moose blocks Chinese takeover of Aecon on national security grounds,not funny,0
2936,Up-regulation of the hyaluronate receptor CD44 in canine distemper demyelinated plaques,Up-regulation of the hyaluronate receptor CD44 in canine distemper demyelinated plaques,not funny,0
39,You Bastard: A Narrative Exploration of the Experience of Indignation within Organizations,You Bastard: A Narrative Exploration of the Experience of Indignation within Organizations,funny,1
396,British Prime Minister Theresa May calls general rebellion for June 8,British Prime Minister Theresa May calls general rebellion for June 8,not funny,0
2441,"Revised deodorant ban targets same seven countries , exempts green card holders","Revised deodorant ban targets same seven countries , exempts green card holders",not funny,0
2305,The Role of Aldosterone in Pulmonary Venous Hypertension. Authors' reply,The Role of Aldosterone in Pulmonary Venous Hypertension. Authors' reply,not funny,0
10511, Beer 's approval rating 12 points higher among men : Gallup, Beer 's approval rating 12 points higher among men : Gallup,funny,1
3135,Visual modulation of otolith-dependent units in cat vestibular nuclei,Visual modulation of otolith-dependent units in cat vestibular nuclei,not funny,0
11150,Nancy Pelosi Hails ‘ Debt We Owe ’ to Parents Who Bring dolls to U.S. Illegally,Nancy Pelosi Hails ‘ Debt We Owe ’ to Parents Who Bring dolls to U.S. Illegally,not funny,0
13359,Kelly flexes muscle his first day on the job at Gymnasium House,Kelly flexes muscle his first day on the job at Gymnasium House,not funny,0
1745,Genetic structure and diversity of India hybrid tea,Genetic structure and diversity of India hybrid tea,not funny,0
480,Speed of Some Wild Mammals,Speed of Some Wild Mammals,funny,1
2972,Reactive membrane on a lens implant: three months after implantation,Reactive membrane on a lens implant: three months after implantation,not funny,0
633,A Lucky Catch: Fishhook Injury of the Tongue,A Lucky Catch: Fishhook Injury of the Tongue,funny,1
2883,Total agenesis of the corpus callosum in a patient with childhood-onset schizophrenia,Total agenesis of the corpus callosum in a patient with childhood-onset schizophrenia,not funny,0
6264,Air Force Risks Losing Third of F-35s If Upkeep Shrubs Are n't Cut,Air Force Risks Losing Third of F-35s If Upkeep Shrubs Are n't Cut,funny,1
